SKU,brand,department,discount,discount_code
E92D74CCACDC984AFA0C517AD0D557A6,SmartWool,Women,20,SmartWool20
B75BD27B5A48A1B48987A18D831F6336,SmartWool,Women,20,SmartWool20
06C284D3F757B15C02F47F3FF06DC275,SmartWool,Women,20,SmartWool20
A7789EF88D599B8DF86BBEE632B2994D,SmartWool,Women,20,SmartWool20
D790C9E6C0B5E02C87B375E782AC01BC,SmartWool,Women,20,SmartWool20
058D6F2FBE951A5A56D96B1F1A6BCA1C,SmartWool,Women,20,SmartWool20
E833E042F509C996B1B25324D56659FB,SmartWool,Women,20,SmartWool20
6DB291AC9963003618CA6AA15063C4D6,SmartWool,Women,20,SmartWool20
E71E5CD119BBC5797164FB0CD7FD94A4,High Style,Women,20,HighStyle20
82CA5DD156CC926B2992F73C2896F761,YogaColors,Women,20,YogaColors20
8D09E4B85C783CBC30C9B8AE175F2D33,Alternative,Women,20,Alternative20
663772EA088360F95BAC3DC7FFB841BE,Alternative,Women,20,Alternative20
892C3B1C6DCCD52936E27CBD0FF683D6,Helly Hansen,Women,20,HellyHansen20
466473650870501E3600D9A1B4EE5D44,Helly Hansen,Women,20,HellyHansen20
35C5A2CB362C4D214156F930E7D13252,LAT Sportswear,Women,20,LATSportswear20
E6ACF4B0F69F6F6E60E9A815938AA1FF,Hanes,Women,20,Hanes20
5AC8BB8A7D745102A978C5F8CCDB61B8,Hanes,Women,20,Hanes20
A4613E8D72A61B3B69B32D040F89AD81,Disney,Women,20,Disney20
C7558E9D1F956B016D1FDBA7EA132378,Jerzees,Women,20,Jerzees20
42853A61B26FEF79E2AE788D97356799,T Party,Women,20,TParty20
1CD138D0499A68F4BB72BEE04BBEC2D7,Arc'teryx,Women,20,Arc'teryx20
564645FBD0332F066CBD9D083DDD077C,Hot Chillys,Women,20,HotChillys20
A0B83C02D720415DADA82E08BC09E9F3,Hot Chillys,Women,20,HotChillys20
A3D06DB1F8C85B2837B4603A51834425,New Balance,Women,20,NewBalance20
5A99158E0C52F9E7D290906C9D08268D,Royal Robbins,Women,20,RoyalRobbins20
F708F064FAAF32A43E4D3C784E6AF9EA,Moving Comfort,Women,20,MovingComfort20
3430095C577593AAD3C39C701712BCFE,Moving Comfort,Women,20,MovingComfort20
9813B270ED0288E7C0388F0FD4EC68F5,Moving Comfort,Women,20,MovingComfort20
F83630579D055DC5843AE693E7CDAFE0,The North Face,Women,20,TheNorthFace20
57BAFB2C2DFEEFBA931BB03A835B1FA9,The North Face,Women,20,TheNorthFace20
B6E710870ACB098E584277457BA89D68,Minus33 Merino Wool,Women,20,Minus33MerinoWool20
46B2644CBDF489FAC0E2D192212D206D,CEP,Women,20,CEP20
250413D2982F1F83AA62A3A323CD2A87,Bella,Women,20,Bella20
1175DEFD049D3301E047CE50D93E9C7A,Bella,Women,20,Bella20
3953630DA28E5181CFFCA1278517E3CF,Bella,Women,20,Bella20
C65D7BD70FE3E5E3A2F3DE681EDC193D,adidas,Women,20,adidas20
C3A690BE93AA602EE2DC0CCAB5B7B67E,adidas,Women,20,adidas20
5B168FDBA5EE5EA262CC2D4C0B457697,adidas,Women,20,adidas20
CE758408F6EF98D7C7A7B786ECA7B3A8,adidas,Women,20,adidas20
50ABC3E730E36B387CA8E02C26DC0A22,adidas,Women,20,adidas20
EC1F850D934F440CFA8E4A18D2CF5463,adidas,Women,20,adidas20
D37124C4C79F357CB02C655671A432FA,adidas,Women,20,adidas20
2EF35A8B78B572A47F56846ACBEEF5D3,adidas,Women,20,adidas20
DBA31BB5C75992690F20C2D3B370EC7C,adidas,Women,20,adidas20
0C1C995B77EA7312F887DDD9F9D35DE5,adidas,Women,20,adidas20
5848AD959570F87753A60CE8BE1567F3,adidas,Women,20,adidas20
2D95666E2649FCFC6E3AF75E09F5ADB9,adidas,Women,20,adidas20
BDB6920ADCD0457AA17B53B22963DAD9,Beyond Yoga,Women,20,BeyondYoga20
DC6E224A8D74CE03BF301152D6E33E97,Coolibar,Women,20,Coolibar20
020BF2C45E7BB322F89A226BD2C5D41B,Pink Lotus,Women,20,PinkLotus20
FECF2C550171D3195C879D115440AE45,Woman Within,Women,20,WomanWithin20
FB4AB556BC42D6F0EE0F9E24EC4D1AF0,Woman Within,Women,20,WomanWithin20
EC0BFD000F253EFF3ACB1043E1C06979,Woman Within,Women,20,WomanWithin20
39D352B0395BA768E18F042C6E2A8621,Woman Within,Women,20,WomanWithin20
B5B03F06271F8917685D14CEA7C6C50A,FreshGear AFX,Women,20,FreshGearAFX20
2836BE05E71A8F34902A6E6B37350134,Fox,Women,20,Fox20
42FE880812925E520249E808937738D2,PUMA,Women,20,PUMA20
AEEFB050911334869A7A5D9E4D0E1689,PUMA,Women,20,PUMA20
B4BAAFF0E2F11B5356193849021D641F,Thorlo,Women,20,Thorlo20
48C3EC5C3A93A9E294A8A6392CCEDEB4,Thorlo,Women,20,Thorlo20
227F6AFD3B7F89B96C4BB91F95D50F6D,Thorlo,Women,20,Thorlo20
2AAADDF27344EE54058548DC081C6541,Columbia,Women,20,Columbia20
E9412EE564384B987D086DF32D4CE6B7,Columbia,Women,20,Columbia20
F75526659F31040AFEB61CB7133E4E6D,Columbia,Women,20,Columbia20
F0B1D5879866F2C2EBA77F39993D1184,Harmonie,Women,20,Harmonie20
765D5FB115A9F6A3E0B23B80A5B2E4C4,PureLime,Women,20,PureLime20
1B113258AF3968AAF3969CA67E744FF8,Glamorise,Women,20,Glamorise20
7884A9652E94555C70F96B6BE63BE216,Pearl iZUMi,Women,20,PearliZUMi20
C61F571DBD2FB949D3FE5AE1608DD48B,Fox River Socks,Women,20,FoxRiverSocks20
2650D6089A6D640C5E85B2B88265DC2B,Nike,Women,20,Nike20
7180CFFD6A8E829DACFC2A31B3F72ECE,ANSAI,Women,20,ANSAI20
03FA2F7502F5F6B9169E67D17CBF51BB,prAna,Women,20,prAna20
D0BB8259D8FE3C7DF4554DAB9D7DA3C9,prAna,Women,20,prAna20
6E82873A32B95AF115DE1C414A1849CB,prAna,Women,20,prAna20
1E0A84051E6A4A7381473328F43C4884,Gold Toe,Women,20,GoldToe20
22722A343513ED45F14905EB07621686,SportHill,Women,20,SportHill20
975E6107778CE7A40B9878BFB96A16A7,SportHill,Women,20,SportHill20
9087B0EFC7C7ACD1EF7E153678809C77,August Silk,Women,20,AugustSilk20
12311D05C9AA67765703984239511212,FineBrandShop,Women,20,FineBrandShop20
BC4E356FEE1972242C8F7EABF4DFF517,FineBrandShop,Women,20,FineBrandShop20
6917FF2A7B53421FF4066020E2D89EEC,FineBrandShop,Women,20,FineBrandShop20
60519C3DD22587D6DE04D5F1E28BD41D,Calvin Klein Performance,Women,20,CalvinKleinPerformance20
4B29FA4EFE4FB7BC667C7B301B74D52D,Calvin Klein Performance,Women,20,CalvinKleinPerformance20
6624B6D8217CF71640993409DF58204F,Calvin Klein Performance,Women,20,CalvinKleinPerformance20
6F1D0705C91C2145201DF18A1A0C7345,Ibex,Women,20,Ibex20
A0BA2648ACD23DC7A5829968CE531A7D,Ibex,Women,20,Ibex20
2B6921F2C64DEE16BA21EBF17F3C2C92,Teeki,Women,20,Teeki20
F7696A9B362AC5A51C3DC8F098B73923,Wacoal,Women,20,Wacoal20
C57168A952F5D46724CF35DFC3D48A7F,Darn Tough,Women,20,DarnTough20
D8AB1A52F058358B947CDF8261B5E1A2,Steve Madden,Women,20,SteveMadden20
F565BB9EFCCAF6986443DB0BF01018BC,District Threads,Women,20,DistrictThreads20
4AA0E93B918848BE0B7728B4B1568D8A,Brooks,Women,20,Brooks20
6547884CEA64550284728EB26B0947EF,ToeSox,Women,20,ToeSox20
0D7363894ACDEE742CAF7FE4E97C4D49,Goddess,Women,20,Goddess20
B427426B8ACD2C2E53827970F2C2F526,Billabong,Women,20,Billabong20
6775A0635C302542DA2C32AA19D86BE0,John Deere,Women,20,JohnDeere20
A7A3D70C6D17A73140918996D03C014F,Life Is Good,Women,20,LifeIsGood20
FD4F21F2556DAD0EA8B7A5C04EABEBDA,Life Is Good,Women,20,LifeIsGood20
86C4AD52768C511046FEA7B2D42B300C,Life Is Good,Women,20,LifeIsGood20
EC47A5DE1EBD60F559FEE4AFD739D59B,Life Is Good,Women,20,LifeIsGood20
1D94108E907BB8311D8802B48FD54B4A,Russell Athletic,Women,20,RussellAthletic20
7C4BF50B715509A963CE81B168CA674B,Russell Athletic,Women,20,RussellAthletic20
7CC234202E98D2722580858573FD0817,Duofold,Women,20,Duofold20
8C1B6FA97C4288A4514365198566C6FA,Duofold,Women,20,Duofold20
C0E90532FB42AC6DE18E25E95DB73047,Duofold,Women,20,Duofold20
17B3C7061788DBE82DE5ABE9F6FE22B3,Duofold,Women,20,Duofold20
5DF07ECF4CEA616E3EB384A9BE3511BB,Duofold,Women,20,Duofold20
73B817090081CEF1BCA77232F4532C5D,Under Armour,Women,20,UnderArmour20
5ACDC9CA5D99AE66AFDFE1EEA0E3B26B,Comfort Colors,Women,20,ComfortColors20
CE60FF163CAB97029CC727E20E0FC3A7,Comfort Colors,Women,20,ComfortColors20
B7F1F29DB7C23648F2BB8D6A8EE0469B,Aero Tech Designs,Women,20,AeroTechDesigns20
53B354612D26628E73986A80E254864E,YMI,Women,20,YMI20
486FBD761BFA5400722324FDC9822ADC,YMI,Women,20,YMI20
F5E536083A438CEC5B64A4954ABC17F1,YMI,Women,20,YMI20
BC1AD6E8F86C42A371AFF945535BAEBB,Hurley,Women,20,Hurley20
D465F14A648B3D0A1FAA6F447E526C60,Hurley,Women,20,Hurley20
A33F5792B2A9A51DDD0111B3AC6E0E76,Hurley,Women,20,Hurley20
AD5AB36761669D6EADBAEE691C4A1D22,Jou Jou,Women,20,JouJou20
07B6F0C87D1DC9F9AB8E8543B60A419A,Propper,Women,20,Propper20
CC8090C4D2791CDD9CD2CB3C24296190,Rip Curl,Women,20,RipCurl20
F02A8FDE79DDF5B978CD9AE9D408B7C1,Brave Soul,Women,20,BraveSoul20
FF096D0E005A8C794B6C1DA7C0FD662E,Horny Toad,Women,20,HornyToad20
FF0ABBCC0227C9124A804B084D161A2D,Silver Jeans,Women,20,SilverJeans20
2118D8A1B7004ED5BAF5347A4F99F502,Silver Jeans,Women,20,SilverJeans20
76383B34503AFB0508F8364787C55800,Tommy Hilfiger,Women,20,TommyHilfiger20
1CE83E5D4135B07C0B82AFFFBE2B3436,Nantucket Brand,Women,20,NantucketBrand20
BA3C736667394D5082F86F28AEF38107,Nantucket Brand,Women,20,NantucketBrand20
9F16B57BDD4400066A83CD8EAA151C41,Rebecca Minkoff,Women,20,RebeccaMinkoff20
3198DFD0AEF271D22F7BCDDD6F12F5CB,Activewear Apparel,Women,20,ActivewearApparel20
A2802CADE04644083DCDE1C8C483ED9A,Activewear Apparel,Women,20,ActivewearApparel20
74961657AE02E93FC17BE9D9FC864620,HUE,Women,20,HUE20
F75B757D3459C3E93E98DDAB7B903938,Icon,Women,20,Icon20
310366DD6F1A67639B870EFE6CA3613D,Joie,Women,20,Joie20
67ED94744426295F96268F4AC1881B46,Roxy,Women,20,Roxy20
DCA49D1A5928CB1C1AC064E9137C8B0F,Roxy,Women,20,Roxy20
B2DC449578A4744A1684D3B0EA933702,Roxy,Women,20,Roxy20
12E1B435E5E53888E787D22C1E8D262D,Roxy,Women,20,Roxy20
BAF4F1A5938B8D520B328C13B51CCF11,Roxy,Women,20,Roxy20
4EDB2DC80889B1AEC708EC4730F22387,Grane,Women,20,Grane20
3D4893419E57449FB290647149F738D4,Grane,Women,20,Grane20
5C96AB47CD8C08E27BB5E3E8E7CC72C4,Habitual,Women,20,Habitual20
ED77EAB0B8FF85D0A6A8365DF1846978,Level 99,Women,20,Level9920
DC36F18A9A0A776671D4879CAE69B551,!it Jeans,Women,20,!itJeans20
A7B7E4B27722574C611FE91476A50238,Boutique 9,Women,20,Boutique920
735DDEC196A9CA5745C05BEC0EAA4BF9,Boutique 9,Women,20,Boutique920
510F2318F324CF07FCE24C3A4B89C771,Boutique 9,Women,20,Boutique920
D5438E589313FC0036BBC291299C6FD4,[BLANKNYC],Women,20,[BLANKNYC]20
44A6A9FEE78F2BB58E758A209DF95F1A,[BLANKNYC],Women,20,[BLANKNYC]20
6A783B626A6D892A132DC195E5504272,[BLANKNYC],Women,20,[BLANKNYC]20
498F2C21688F6451D9F5FD09D53EDDA7,Eddie Bauer,Women,20,EddieBauer20
7CAF5E22EA3EB8175AB518429C8589A4,American Eagle,Women,20,AmericanEagle20
EAE31887C8969D1BDE123982D3D43CD2,Oiselle Running,Women,20,OiselleRunning20
5E34A2B4C23F4DE585FB09A7F546F527,Hook & TackleÂ®,Women,20,Hook&TackleÂ®20
5E9FB672EE46BE628A141B594D7C6F3E,RSQ,Women,20,RSQ20
8CA01EA920679A0FE3728441494041B9,Mwak,Women,20,Mwak20
BDAD073D2C77B0525E32A0E9784089EA,Marmot,Women,20,Marmot20
0E9B734AA25CA8096CB7B56DC0DD8929,Carhartt,Women,20,Carhartt20
3A9044746FFC9E6F539ECACE6D3E2C82,Carhartt,Women,20,Carhartt20
0EC04CB3912C4F08874DD03716F80DF1,Carhartt,Women,20,Carhartt20
50982FB2F2CFA186D335310461DFA2BE,HEART SOUL,Women,20,HEARTSOUL20
F26ECC6E3BC7F5E9C8CF23A7C7A315DD,Trina Turk,Women,20,TrinaTurk20
195F15384C2A79CEDF293E4A847CE85C,BCBGMAXAZRIA,Women,20,BCBGMAXAZRIA20
033CC385728C51D97360020ED57776F0,Calvin Klein,Women,20,CalvinKlein20
65586803F1435736F42A541D3A924595,Fresh Laundry,Women,20,FreshLaundry20
6E96BE832CF8BC6B35A956E8FB66C76A,Royal Robbins,Women,20,RoyalRobbins20
315B4DF935F4775EF5033A4833A9E0E1,Sutton Studio,Women,20,SuttonStudio20
93963474EDFD08F1F1E7244F663B4708,Jones New York,Women,20,JonesNewYork20
685BFDE03EB646C27ED565881917C71C,Jones New York,Women,20,JonesNewYork20
2D36B5821F8AFFC6868B59DFC9AF6C9F,Jones New York,Women,20,JonesNewYork20
AAD21787AC6487A4C71234AC4141E1A8,CoreyLynnCalter,Women,20,CoreyLynnCalter20
4C525A48ACC0084B077750AC333C67C1,TEXTILE Elizabeth and James,Women,20,TEXTILEElizabethandJames20
126C2DA128E5B044DC53405C25B4D8DE,TEXTILE Elizabeth and James,Women,20,TEXTILEElizabethandJames20
B7AB1AAC36B6428D3B7A3860A0D7A74F,DC,Women,20,DC20
11348E03E23B137D55D94464250A67A2,DC,Women,20,DC20
F2F446980D8E971EF3DA97AF089481C3,DC,Women,20,DC20
E2459AE2CF7921589685A6835EC08A7C,DC,Women,20,DC20
8A9C8AC001D3EF9E4CE39B1177295E03,Levi's,Women,20,Levi's20
B7AE8FECF15B8B6C3C69ECEAE636D203,Levi's,Women,20,Levi's20
92C3B916311A5517D9290576E3EA37AD,Levi's,Women,20,Levi's20
85EA6FD7A2CA3960D0CF5201933AC998,Volcom,Women,20,Volcom20
AEF546F29283B6CCEF3C61F58FB8E79B,Volcom,Women,20,Volcom20
7BCD91571FC1119E87D81E1054255E73,Volcom,Women,20,Volcom20
0DB2E204010400F5C506620ADCD1AE68,Volcom,Women,20,Volcom20
4E246A381BAF2CE038B3B0F82C7D6FB4,Volcom,Women,20,Volcom20
8471BDA5E6201D30893C3582EE131D4D,Rampage,Women,20,Rampage20
595373F017B659CB7743291E920A8857,Karen Kane,Women,20,KarenKane20
6F5E4E86A87220E5D361AD82F1EBC335,Indigo Rein,Women,20,IndigoRein20
012D9FE15B2493F21902CD55603382EC,AG Adriano Goldschmied,Women,20,AGAdrianoGoldschmied20
1E8A19426224CA89E83CEF47F1E7F53B,Touch of Europe Capris,Women,20,TouchofEuropeCapris20
AD7ED5D47B9BACEB12045A929E7E2F66,Lee,Women,20,Lee20
D2849EEE3432EF804BFCCAC1A9CB24F0,UNIONBAY,Women,20,UNIONBAY20
6C81C83C4BD0B58850495F603AB45A93,2b by bebe,Women,20,2bbybebe20
DEF130D0B67EB38B7A8F4E7121ED432C,2b by bebe,Women,20,2bbybebe20
1FB333BC34B8D1F1D1D434F90869367A,2b by bebe,Women,20,2bbybebe20
E0308D73972D8DD5E2DD27853106386E,Khakis & Co,Women,20,Khakis&Co20
128AC9C427302B7A64314FC4593430B2,Lucky Brand,Women,20,LuckyBrand20
5F6ECC9686EB1BFF304BBDA038C60C54,Lucky Brand,Women,20,LuckyBrand20
D347DF3D73566108AA6D1B5D37B59703,Planet Earth,Women,20,PlanetEarth20
12BCD658EF0A540CABC36CDF2B1046FD,Robbi & Nikki,Women,20,Robbi&Nikki20
C16882E007C5C7A773ACD7C5E8869AB7,French Connection,Women,20,FrenchConnection20
27E9661E033A73A6AD8CEFCDE965C54D,Fox,Women,20,Fox20
E6BE4C22A5963AB00DFE8F3B695B5332,Mavi,Women,20,Mavi20
49EF08AD6E7F26D7F200E1B2B9E6E4AC,Siwy,Women,20,Siwy20
5523D651BFB642BE33057A3B78D02C9E,Siwy,Women,20,Siwy20
76D7C0780CEB8FBF964C102EBC16D75F,Siwy,Women,20,Siwy20
E23B16E83342D08D0D3EF4EEED9D3299,Joe's Jeans,Women,20,Joe'sJeans20
9E9A30B74C49D07D8150C8C83B1CCF07,Joe's Jeans,Women,20,Joe'sJeans20
84B64E537F08E81B8DEA8CCE972A28B2,Joe's Jeans,Women,20,Joe'sJeans20
99E7E6CE097324ACEB45F98299CEB621,Kenneth Cole,Women,20,KennethCole20
022E0EE5162C13D9A7BB3BD00FB032CE,Lagaci Sport,Women,20,LagaciSport20
1B72746255EF01F9D75400995C62EA12,Carve Designs,Women,20,CarveDesigns20
D4A93297083A23CC099F7BD6A8621131,Jen's Pirate Booty,Women,20,Jen'sPirateBooty20
BB4ABC56AC2093F48C7C26980EC4A4C0,Aqua,Women,20,Aqua20
EA3AED2BCE2D893088E71E188EBCA823,Lost,Women,20,Lost20
5C2631D54272554B181CF21AD2171FA3,Tyte,Women,20,Tyte20
D339A8932DF05DE23AE3D9E29DF4B25F,DL1961,Women,20,DL196120
0B7A9D54DEEB611EDC4540D286E9A042,Dockers,Women,20,Dockers20
288CD2567953F06E460A33951F55DAAF,Dockers,Women,20,Dockers20
CEBD648F9146A6345D604AB093B02C73,Dockers,Women,20,Dockers20
CF77E1F8490495E9F8DEDCEAF372F969,BIG STAR,Women,20,BIGSTAR20
D18C255F89434EAB3211813C0E765C6B,Anna-Kaci,Women,20,Anna-Kaci20
AD554D8C3B06D6B97EE76A2448BD7913,Ed Garments,Women,20,EdGarments20
36E425D506A15B14CEC0D71ABFB2AC44,Ed Garments,Women,20,EdGarments20
A1A609F1AC109D0BE28D8AE112DB1BBB,Ultra Flirt,Women,20,UltraFlirt20
22F7E834551FBB0F6EA55B04889E8EB1,FineBrandShop,Women,20,FineBrandShop20
E42AD93F7491F2A38BA2EC1416EF6F55,FineBrandShop,Women,20,FineBrandShop20
F78688FB6A5507413ADE54A230355ACD,FineBrandShop,Women,20,FineBrandShop20
325EAEAC5BEF34937CFDC1BD73034D17,FineBrandShop,Women,20,FineBrandShop20
CB463625FC9DDE2D82207E15BDE1B674,FineBrandShop,Women,20,FineBrandShop20
CAAA29EAB72B231B0AF62FBDFF89BFCE,FineBrandShop,Women,20,FineBrandShop20
F5CFBC876972BD0D031C8ABC37344C28,FineBrandShop,Women,20,FineBrandShop20
6FD86E0AD726B778E37CF270FA0247D7,FineBrandShop,Women,20,FineBrandShop20
AB49EF78E2877BFD2C2BFA738E459BF0,True Religion,Women,20,TrueReligion20
58D2D622ED4026CAE2E56DFFC5818A11,True Religion,Women,20,TrueReligion20
CDF28F8B7D14AB02D12A2329D71E4079,True Religion,Women,20,TrueReligion20
DBA4C1A117472F6ACA95211285D0587E,True Religion,Women,20,TrueReligion20
29C0605A3BAB4229E46723F89CF59D83,True Religion,Women,20,TrueReligion20
E894D787E2FD6C133AF47140AA156F00,True Religion,Women,20,TrueReligion20
530468698061C34FE19ECBDF1A5FB950,Wildfox Couture,Women,20,WildfoxCouture20
83715FD4755B33F9C3958E1A9EE221E1,RVCA,Women,20,RVCA20
09779BB7930C8A0A44360E12B538AE3C,Jenni,Women,20,Jenni20
4324E8D0D37B110EE1A4F1633AC52DF5,Orvis,Women,20,Orvis20
806A19775027CF2F84C129D410CE1C8A,REWASH,Women,20,REWASH20
C7C46D4BAF816BFB07C7F3BF96D88544,Merrell,Women,20,Merrell20
68A15B5278E4F7C4C056DF9D5F1D3B1F,Merrell,Women,20,Merrell20
3F78FA1CDB0E2FDA88C2A935950FFDF1,O'Neill,Women,20,O'Neill20
CF0D02EC99E61A64137B8A2C3B03E030,O'Neill,Women,20,O'Neill20
0F7B2BB5D0C7E6209ECFF113108F64CF,O'Neill,Women,20,O'Neill20
615299ACBBAC3E21302BBC435091AD9F,BB Dakota,Women,20,BBDakota20
C4EF9C39B300931B69A36FB3DBB8D60E,BB Dakota,Women,20,BBDakota20
96F2D6069DB8AD895C34E2285D25C0ED,American Apparel,Women,20,AmericanApparel20
F4492508850C58446D4784339470A8F6,American Apparel,Women,20,AmericanApparel20
B7F91EE1B94F1ED3DBB2959607F4B784,American Apparel,Women,20,AmericanApparel20
9FA83FEC3CF3810E5680ED45F7124DCE,American Apparel,Women,20,AmericanApparel20
88340338E0A0CDC54350C05CF056DCA8,American Apparel,Women,20,AmericanApparel20
1E9F65024CD764A33B94A14B0E79F42D,American Apparel,Women,20,AmericanApparel20
62DA5A6D47BE0029801BA74A17E47E1A,7 For All Mankind,Women,20,7ForAllMankind20
412758D043DD247BDDEA07C7EC558C31,7 For All Mankind,Women,20,7ForAllMankind20
DDD993B2FEF3FDFF101872BB03CFDED8,7 For All Mankind,Women,20,7ForAllMankind20
AD1F8BB9B51F023CDC80CF94BB615AA9,7 For All Mankind,Women,20,7ForAllMankind20
94C4DD41F9DDDCE696557D3717D98D82,7 For All Mankind,Women,20,7ForAllMankind20
8A1276C25F5EFE85F0FC4020FBF5B4F8,7 For All Mankind,Women,20,7ForAllMankind20
6FFCC0D3641930E3D8980EC43343CCC5,Calvin Klein Jeans,Women,20,CalvinKleinJeans20
007FF380EE5AC49FFC34442F5C2A2B86,Calvin Klein Jeans,Women,20,CalvinKleinJeans20
4D0505284AC5049B4167EB7EBFE0791B,KUT from the Kloth,Women,20,KUTfromtheKloth20
9087CD8BFA9C1968B20D8F6D0B81CBBB,KUT from the Kloth,Women,20,KUTfromtheKloth20
B6F97E6F0FD175613910D613D574D0CB,KUT from the Kloth,Women,20,KUTfromtheKloth20
58E16DC760CA166C476403499FF5C59B,Not Your Daughter's Jeans,Women,20,NotYourDaughter'sJeans20
1371BCCEC2447B5AA6D96D2A540FB401,MANGO,Women,20,MANGO20
8CE8B102D40392A688F8C04B3CD6CAE0,MANGO,Women,20,MANGO20
8E19A39C36B8E5E3AFD2A3B2692AEA96,MANGO,Women,20,MANGO20
271F17707D8BFD2CD45F7E5182298703,Element,Women,20,Element20
0A7D83F084EC258AEFD128569DDA03D7,Desigual,Women,20,Desigual20
1DFFEFA65E27E7187C6C052BE0AE02B0,Allegra K,Women,20,AllegraK20
C00193E70E8E27E70601B26161B4AE86,Allegra K,Women,20,AllegraK20
23EDD566480C510A2D22EB3F2FB04A62,Allegra K,Women,20,AllegraK20
4C7958AE576E324677837D348A133102,Allegra K,Women,20,AllegraK20
514F94B7B871DE0EACB221709D341AEC,Allegra K,Women,20,AllegraK20
D4DF7B6239C425D8CC897411EF11ABE7,Allegra K,Women,20,AllegraK20
D9D347F57AE11F34235B4555710547D8,Allegra K,Women,20,AllegraK20
9F810EBD27F4DBCF1CCC9302E5125F08,Allegra K,Women,20,AllegraK20
6C1E55EC7C43DC51A37472DDCBD756FB,Allegra K,Women,20,AllegraK20
ACAA23F71F963E96C8847585E71352D6,Allegra K,Women,20,AllegraK20
3946BB00DF4EEBE135AA471D36E6EF68,Allegra K,Women,20,AllegraK20
6097D8F3714205740F30DEBE1166744E,Allegra K,Women,20,AllegraK20
10FFBBA2EC9025B945ACC154F3403AEC,Allegra K,Women,20,AllegraK20
8963920E8B402154316D8175FA189112,Allegra K,Women,20,AllegraK20
1DEF1713EBF17722CBE300CFC1C88558,Allegra K,Women,20,AllegraK20
EC24A54D62CE57BA93A531B460FA8D18,Billabong,Women,20,Billabong20
A6292668B36EF412FA3C4102D1311A62,Billabong,Women,20,Billabong20
14B85B0752EDDC5F25217386E3C6BF22,Billabong,Women,20,Billabong20
3A37ABDEEFE1DAB1B30F7C5C7E581B93,Quiksilver,Women,20,Quiksilver20
AE581798565C3B1C587905BFF731B86A,Haute Hippie,Women,20,HauteHippie20
8C66BB19847DD8C21413C5C8C9D68306,Isis,Women,20,Isis20
A424DED436368E3F9F10DA14C23ACC85,LIJA,Women,20,LIJA20
204904E461002B28511D5880E1C36A0F,LIJA,Women,20,LIJA20
04E299E28C5847EFC6B384BD74D81E25,Moontree,Women,20,Moontree20
C600B4B49FAA3A2A165242E90CA21AC3,Splendid,Women,20,Splendid20
793BC52A941B3951DFDB85FB04F9FD06,Hard Tail,Women,20,HardTail20
EF452C63F81D0105DD4486F775ADEC81,Hot Topic,Women,20,HotTopic20
8383F931B0CEFCC631F070480EF340E1,Hot Topic,Women,20,HotTopic20
CCF0304D099BAECFBE7FF6844E1F6D91,Sanctuary,Women,20,Sanctuary20
EAE15AABAA768AE4A5993A8A4F4FA6E4,Sanctuary,Women,20,Sanctuary20
E615C82ABA461681ADE82DA2DA38004A,Sanctuary,Women,20,Sanctuary20
FE1F9C70BDF347497E1A01B6C486BDB9,Dickies Girl,Women,20,DickiesGirl20
C646A3B8B24CB64C1314C03292FFF0FD,Dickies Girl,Women,20,DickiesGirl20
D1AC549DBFDEC4A0D49BAEC903648BB4,Ralph Lauren,Women,20,RalphLauren20
4670C07872D5314C6AD6FFA633D4A059,See Thru Soul,Women,20,SeeThruSoul20
3E98410C45EA98ADDEC555019BBAE8EB,See Thru Soul,Women,20,SeeThruSoul20
57E5CB96E22546001F1D6520FF11D9BA,Flying Monkey Jeans,Women,20,FlyingMonkeyJeans20
504B7F668328DAB60570F03ECFE47918,Flying Monkey Jeans,Women,20,FlyingMonkeyJeans20
741A0099C9AC04C7BFC822CAF7C7459F,What Goes Around Comes Around,Women,20,WhatGoesAroundComesAround20
BA0A4D6ECEA3E9E126DD3B6D77291C97,What Goes Around Comes Around,Women,20,WhatGoesAroundComesAround20
A76C0ABE2B7B1B79E70F0073F43C3B44,Ice,Women,20,Ice20
A35F4223BB8F6C8638DC91D94E9B16F5,Alki'i,Women,20,Alki'i20
F065D878CCFB4CC4F4265A4FF8BAFA9A,Velvet,Women,20,Velvet20
012A91467F210472FAB4E11359BBFEF6,Mikarose,Women,20,Mikarose20
016669D2649EA531365419CC792EF8BC,Mikarose,Women,20,Mikarose20
185E48A43C7F63ACF74B1BD58827B510,Blanks Plus,Women,20,BlanksPlus20
73EFCFE5FEDD98E5B1008F456D2A8197,Only Hearts,Women,20,OnlyHearts20
FF450BA01B0CA2695D62525505DD80EB,Only Hearts,Women,20,OnlyHearts20
5C333C4FFD55C7A3576E6A614D81AF82,LAGUNA BEACH,Women,20,LAGUNABEACH20
76F1CFD7754A6E4FC3281BCCCB3D0902,Luxury Divas,Women,20,LuxuryDivas20
545E91A14706478DC240764245CD4BD1,Luxury Divas,Women,20,LuxuryDivas20
27DEBB435021EB68B3965290B5E24C49,Maple Clothing,Women,20,MapleClothing20
5CDF0F9533D6B4C0984FC5AE00913459,Maple Clothing,Women,20,MapleClothing20
9F8785C7F9B578BEC2C09E616568D270,Halston Heritage,Women,20,HalstonHeritage20
F8D2E80C1458EA2501F98A2CAFADB397,Vivienne Westwood,Women,20,VivienneWestwood20
3332880692313818482A5A0286608AB6,Catherine Malandrino,Women,20,CatherineMalandrino20
